Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
111037321257870,Mickey Buchanan For 9th West Judicial District Prosecuting Attorney,Mickey Buchanan for Prosecuting Attorney 9th West Judicial District,≤100,2
352428214787365,Quad Cities Interfaith,QUAD CITIES INTERFAITH,≤100,1
109794450860999,John Block,John Peter Block,≤100,3
316943515403260,Councilwoman Nicole George,Councilwoman Nicole George District 21,≤100,1
61504497057,Children's Hospital New Orleans,"LCMC HEALTH HOLDINGS, INC.",≤100,2
50523077697,Tommy Norment,Friends of Tommy Norment,≤100,1
110686544782233,"Juan Pablo Cervantes for Clerk, Recorder & Registrar of Voters",Juan Pablo Cervantes for Clerk-Recorder Registrar 2022,≤100,13
100535139017878,Renew Nevada,Western Freedom,≤100,2
490675321075169,Sheriff Kirk Imperati,Friends of Sheriff Kirk Imperati,≤100,1
1467044376896653,Pixie Aventura,These ads ran without a disclaimer,≤100,3
110403511580497,Re-Elect Prosecuting Attorney Matt Durrett,Matt Durrett for Prosecutor,≤100,4
109251604692459,CJ Robinson for District Attorney - 19th Circuit,The Committee to Elect CJ Robinson,≤100,1
108549164651699,Bret Daniels for Congress - CA6,Bret Daniels for Congress,≤100,4
103355755104390,Junaid for Congress,JUNAID FOR CONGRESS,≤100,10
106210821894913,James Frietze for Sheriff,Victor Villalobos,≤100,2
100618035988916,Friends of Christina Corpus,Friends of Christina Corpus,≤100,2
135403221037,City Journal,City Journal,≤100,1
188135090554,Housing Action Coalition,Bay Area Housing Advocacy Coalition,≤100,5
7515233409,"Mikey Weinstein, MRFF",MILITARY RELIGIOUS FREEDOM FOUNDATION,≤100,2
1666922183524165,ReThink Energy NJ,ReThink Energy NJ,≤100,5
178498308568,Human Life International,HUMAN LIFE INTERNATIONAL INC,≤100,10
118380452898779,Lisamarie Bristol for Solicitor-General,COMMITTEE TO ELECT L BRISTOL INC,≤100,4
342198669960125,Diederich For Sheriff,Diederich For Sheriff,≤100,1
1387793531459896,Hugh Weathers,ELECT WEATHERS AGRICULTURE COMMISSIONER,≤100,4
244208865974337,Pride Corpus Christi,"The Mosaic Project of South Texas, Inc.",≤100,19
2022955524588789,Annette Glenn for State Senate,"Annette Glenn for Michigan, PO Box 1128, Midland, MI 48641",≤100,4
103720228431718,Yolo Democrats,YOLO COUNTY DEMOCRATIC CENTRAL COMMITTEE - FEDERAL ACCOUNT,≤100,6
103114052193027,Ramona Arellano Snyder  for San Jose City Council D1,Ramona Snyder,≤100,9
102093035808167,Glorie Thornton for Hot Spring County Treasurer,Glorie Booy Thornton,≤100,2
430964644347524,Campaign Ad-Cloud,Campaign Ad-Cloud,≤100,8
187362050859,Calista Corporation,CALISTA CORPORATION,≤100,1
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",≤100,5
373104969480729,SpeakEasy Political,SPEAKEASY POLITICAL INC,≤100,6
5878048748,GlobalGiving,"GLOBALGIVING FOUNDATION, INC.",≤100,18
370524966300882,Careers In Government,Michael David Hurwitz,≤100,3
102320082015886,Green For Johnson County,Green For Johnson County,≤100,3
2404918886457444,Mariela Salgado for Long Beach City Council,Salgado for Long Beach City Council 2022,≤100,5
2462269907135933,Shouse,David Austin Shouse,≤100,1
103645641461691,Russ Ford,Russ Ford Campaign,≤100,3
2030590757228019,Rev. Mark Creech,Mark Creech,≤100,1
106740505126191,Suresh Reddy for Iowa,Suresh For Iowa,≤100,2
107750358524654,Fauzia Rizvi for Assembly,Fauzia Rizvi for Assembly 2022,≤100,3
107840154889351,Citizens For Pope,Citizens for Jeremiah Pope,≤100,4
107037464370556,Tim Baxter,BAXTER FOR CONGRESS,≤100,1
363080770542177,Ciudad de Nueva York,City of New York,≤100,9
100754085901967,Lance Bell for Senate District 11,FRIENDS FOR LANCE BELL,≤100,2
207822203134470,"C.J. May, III for County Attorney","C.J. May, III for County Attorney",≤100,3
109837221545800,Ross Harvin for State Senate,Harvin for Georgia,≤100,7
365280170250843,Raul Peralez,Raul Peralez for Mayor 2022,≤100,4
399686126718276,Representative Russell Bedsole,Committee to Elect Russell Bedsole,≤100,3
69362317921,Steve Chabot,Chabot for Congress,≤100,14
369803630075739,Phillips 66 Aviation,These ads ran without a disclaimer,≤100,1
112486992123244,Friends of Crisis Pregnancy Center of Tidewater,"CRISIS PREGNANCY CENTER OF TIDEWATER, INC",≤100,6
101589288822739,Shiry Sapir Conservative for AZ Superintendent of Public Instruction 2022,Vote Sapir,≤100,7
114339034609253,American-DebtRelief,These ads ran without a disclaimer,≤100,1
72073533840,Eric Lucan for Supervisor,Eric Lucan for Supervisor,≤100,2
106081984523275,Steffen for Wisconsin,Steffen for WIsconsin,≤100,3
168030936976,Central New York Business Journal,"CNY BUSINESS REVIEW, INC.",≤100,26
102355555745217,Jackie Toledo for Congress,Jackie Toledo For Congress,≤100,3
122489444431397,Boston Children's Chorus,"BOSTON CHILDREN'S CHORUS, INC.",≤100,8
103400532187670,Elect Robert Plummer for Las Vegas City Council,Committee to Elect Robert Plummer,≤100,13
106804357595016,Richard Thomason for South Dakota District 13,Richard Thomason for South Dakota,≤100,1
165350426309,Goodwill Industries of Tulsa,"GOODWILL INDUSTRIES TULSA, INC.",≤100,2
103268535136076,Supervisor Mani Grewal,Mani Grewal for Supervisor 2022,≤100,2
102959508494251,Jaclyn for Supervisor,Jaclyn for Supervisor 2022,≤100,1
111015066990423,Central Valley Taxpayers Association,Central Valley Taxpayers Association,≤100,2
113086837544620,Mothers Out Front Massachusetts,Mothers Out Front,≤100,4
101690915684799,Irwin For Congress,BILL IRWIN FOR CONGRESS,≤100,3
1854495568137565,Nirva LaFortune for Mayor,Friends of Nirva Rebecca Lafortune,≤100,11
101103254533,SOS International,SOS International,≤100,29
107290018177710,"Dr. Rob Cancio, Nlmusd School Board Member",Roberto Cancio,≤100,1
153528868048564,TMI Project,TMI Project,≤100,2
113481623455203,Matt Larkin,MATT LARKIN FOR CONGRESS,≤100,1
104101728678305,Ellen Andeen for PV Town Council,Ellen Andeen for PV Town Council,≤100,3
30216015489,Planned Parenthood of Metropolitan New Jersey,Planned Parenthood of Metropolitan New Jersey,≤100,2
702794599810371,Monterey County Deputy Sheriff's Association,Monterey County Deputy Sheriff Association PAC,≤100,4
1975385292744784,United to End Homelessness,United to End Homelessness,≤100,1
34521916336,Brent Bozell,MEDIA RESEARCH CENTER,≤100,3
856725841113233,The Happily Natural Day,Happily Natural Day,≤100,1
107725741363330,Jon Baron for Maryland,Jon Baron for Maryland,≤100,2
100131409306454,Max Dotson for Sheriff of Lauderdale County,These ads ran without a disclaimer,≤100,3
101759292543153,Realtors for Gray,National Association of REALTORS®,≤100,12
967052753460945,John Chatman,John C. Chatman,≤100,2
383932801071,ACLU of Kentucky,"American Civil Liberties Union of Kentucky, Inc.",≤100,3
104509188776996,Scott Kaspar for Congress,KASPAR FOR CONGRESS,≤100,1
111594101516954,Reardon Sullivan for MoCo,REARDON SULLIVAN FOR MOCO,≤100,1
110313674912077,Tim Fleming for State House,Tim Fleming for State House,≤100,3
107190978632447,Stacey Caplener for State Representative,Stacey Caplener for State Representative,≤100,2
174233076600386,Commissioner Stan Sallee - Tulsa County District 1,STAN SALLEE FOR TULSA COUNTY 2022,≤100,5
795162290631372,Citrus Pregnancy Center,LIFE CHOICE CARE CENTER INC,≤100,6
104195148909726,Jill Duson for State Senate,Jill Duson For State Senate,≤100,1
110029071489620,"Joanne Garcia Flores for Randall County Justice of the Peace, Pct. 4","Joanne Garcia Flores for Randall County Justice of the Peace, Pct. 4 Campaign",≤100,2
226999127329906,New York Immigration Lawyer,Law Office of Alena Shautsova,≤100,2
1424939337821370,Rachel Wahba Writer,Rachel Wahba,≤100,1
1408306479421478,National Wildlife Federation Outdoors,NATIONAL WILDLIFE FEDERATION,≤100,1
109407418267356,Josh Moody For Washington County Judge,Josh Moody for Arkansas Change The Mood,≤100,2
125846126339465,Kathy Baker for White County Circuit Clerk,Kathy Baker,≤100,1
184347945030596,"Hollister Mayor, Ignacio Velazquez",Ignacio Velazquez,≤100,1
100837242391163,Mihaela Plesa For Texas HD 70,Mihaela Plesa for Texas House,≤100,1
107452215164362,Cameron Reny For State Senate,Cameron Reny for State Senate,≤100,2
331681097379867,Kids' Minds Matter,LEE MEMORIAL HEALTH SYSTEM FOUNDATION,≤100,8
103436488990802,Stephen Sais for Assessor,Committee to Elect Stephen A Sais,≤100,1
112164143695130,Barlow Bonsall Funeral Home & Crematorium,Barlow Bonsall Funeral Home,≤100,3
1473566089592175,Jackson People's Assembly,People's Advocacy Institute,≤100,2
1518157478455422,"Gilbert ""BJ"" Bowling",Friends of Gilbert Bowling,≤100,1
557255760971651,1Hood Media,1Hood Media,≤100,1
483130431732332,Parish of Caddo,"CADDO, PARISH OF",≤100,1
107178401983278,Leon Lawson For US Senate,LEON LAWSON FOR US SENATE,≤100,2
487569614682924,CAPP USA,Yellow Line Productions LLC,≤100,2
999775873528189,Stopping Socialism,The Heartland Institute,≤100,3
104538631546561,Congresswoman Beth Van Duyne,US House of Representatives/ Rep. Beth Van Duyne,≤100,7
386111911530871,Eddie Geller,EDDIE GELLER FOR CONGRESS,≤100,17
102737825691813,Joel Buckingham for San Benito Cty District Attorney,Committee to Elect Joel Buckingham San Benito County District Attorney 2022,≤100,1
488927001143403,IMGE,IMGE,≤100,3
101305239214040,Alaska Beacon,States Newsroom,≤100,22
953410628170456,Allhealthgo,South Florida PBS,≤100,1
128552609924,Colonel Conrad Reynolds,CONRAD REYNOLDS FOR CONGRESS,≤100,1
203993516614969,Oklahoma Faith Leaders,Oklahoma Faith Leaders,≤100,1
735246973910932,Change The Dot Anchorage,Rasmuson Foundation,≤100,1
106409038673838,Jenna Dukes for Horry County Council,Committee to Elect Jenna Dukes,≤100,3
113478844672484,Elect Judge Michelle Fisher,Committee to Elect Judge Fisher,≤100,2
254943996005,Catholic Answers,"CATHOLIC ANSWERS, INC.",≤100,4
262229647256771,Greystone,Greystone LLC,≤100,2
610360895763685,Joe Petty For State Senate,Petty Committee,≤100,2
7582925241,Seattle Rep,Seattle Rep,≤100,6
20188298765,ACLU of Maryland,AMERICAN CIVIL LIBERTIES UNION OF MARYLAND INC,≤100,2
2392327931036570,BRIGHTMARK,Brightmark,≤100,1
661596837200030,What's Happening Birmingham,"First Impressions Marketing Group, LLC",≤100,3
310429008980481,Eric Van Lancker,Iowa Voters for Van Lancker,≤100,1
101663162517081,Fix The Jail - Yes on June 28,Fix Our Jail 2022,≤100,2
111103094585570,Taneesha Marshall for Cobb Superior Court Judge,Committee to Elect Taneesha Marshall,≤100,1
101317202465186,Bob Jack for Tulsa County Commission - District 3,Friends of Bob Jack - 2022,≤100,4
156605938899,Food Bank for the Heartland,FOOD BANK FOR THE HEARTLAND,≤100,1
101102995803074,Elect Scott Byrd for Coffee County Sheriff,Scott Byrd for Sheriff,≤100,1
109696357826793,Todd Schorle For State House,Committee to elect Todd Schorle II,≤100,4
109893988330450,Wayne Bishop for Yuba Water Agency Director,Wayne Bishop for Yuba Water Agency Director 2022,≤100,1
186097812110,BioNJ,BIONJ INC,≤100,12
104053158694472,Karen Gossett for White County Circuit Clerk,Karen Kay Gossett,≤100,2
20603236087,Love146,"LOVE146, INC.",≤100,29
877481359045751,Lets Green CA,ROMERO INSTITUTE,≤100,2
109229884695930,Dennis Halverson for Black Hawk County Supervisor,Curtis Degroote,≤100,2
148183925283127,Oregon Head Start Association,Oregon Head Start Association,≤100,2
102278308537725,Marco Contreras,Contreras for Council 2022,≤100,5
105782847823987,Invite Resources,St. Andrew United Methodist Church,≤100,3
104876545487417,Mass Liberation Project Nevada,TIDES ADVOCACY FUND,≤100,10
418052778628641,Pat West for Meade County Sheriff,Pat West For Sheriff,≤100,1
2029108860704039,Thomas Jefferson Institute,THOMAS JEFFERSON INSTITUTE FOR PUBLIC POLICY INC,≤100,2
327853590558653,"Agri-Pulse Communications, Inc.","AGRI-PULSE COMMUNICATIONS, INC.",≤100,1
642547642517907,Lucas County Republican Party,Lucas County Republican Party,≤100,2
106582384539447,Design for Freedom by Grace Farms,"GRACE FARMS FOUNDATION, INC.",≤100,11
164360110278224,Friends of Dan Brady,Friends of Dan Brady,≤100,7
764352883654358,James Mendrick DuPage County Sheriff,Mendrick for Sheriff,≤100,6
207381586628343,Donna McLeod,DONNA MCLEOD FOR CONGRESS,≤100,2
830803146937889,Peace in Schools,Peace in Schools,≤100,4
139581976717445,Keep Jacob Hilliker Road Commissioner,Jacob Hilliker For Bay County,≤100,3
103917088884866,Laurie For Walton,Laurie Hawks,≤100,1
144685855898,University of Louisville,University of Louisville,≤100,6
277756465583061,Axs Health Insurance Agency,AXS Health,≤100,2
136769859682655,Derek Schmidt,"Derek Schmidt For Kansas, Inc., Kelly Arnold, Treasurer.",≤100,29
100774635551996,Committee to Elect Wendy Wood,Committee to Elect Wendy Wood,≤100,1
129353084077944,Maebe A. Girl,MAEBE A. GIRL FOR CONGRESS,≤100,6
514446149038714,The Iowa Standard,The Iowa Standard,≤100,5
107716181812392,Amber Arlint for SD House,Amber Arlint for SD House,≤100,7
108889434934684,Jerone Davison for Congress,Jerone For Congress,≤100,11
103596565551912,Ryder for New York,Ryder for New York,≤100,6
110682710328209,Safer Communities,Christoph B Blaylock,≤100,3
328065780936817,Forest Fire Facts,Strategy Solutions,≤100,36
100242948666254,American Liberty Project,American Liberty Project LLC,≤100,2
246301386109235,Christopher Rodriguez,RODRIGUEZ FOR CONGRESS,≤100,1
1439168163008159,Dominicanos USA,DOMINICANOS USA INC NY,≤100,4
105676658469885,Skate Hammonton,Joseph Michael Kalucki,≤100,1
24834672986,Hip Hop Caucus,HIP HOP CAUCUS EDUCATION FUND,≤100,1
107075448568580,"Pinnow for House-Butte County, Harding County and Northern Perkins County",Pinnow for House,≤100,1
108076274921956,Neil Anderson for Senate,Anderson for Illinois,≤100,5
169954206382460,Judge Mike Engelhart,JUDGE MIKE ENGELHART CAMPAIGN,≤100,2
111621661359165,Scott Richardson for State Representative,Robert Scott Richardson,≤100,7
118283728182293,SEIU Healthcare IL & IN,SEIU Healthcare Illinois & Indiana,≤100,2
108703294887683,The Recycled Rubber Coalition,Kenneth Stratton Kirton,≤100,2
367243942817,Alaska Department of Environmental Conservation,Alaska Department of Environmental Conservation,≤100,1
103592378623592,Truth Over Tribe,Truth Over Tribe,≤100,1
106118341354671,Denver Families for Public Schools,Denver Families for Public Schools,≤100,41
648741765572929,"Golden, Arnone and DiRocco for Monmouth County",Monmouth County Republican Committee,≤100,1
133367546677734,David Segal for Congress,DAVID SEGAL FOR CONGRESS,≤100,2
330229664373687,Live to Give,"LV2GV, LLC",≤100,2
102451882353578,Andre Johnson for Gwinnett Superior Court Judge,Andre Murray Johnson,≤100,3
322771814739545,Everyone In LA,"UNITED WAY, INC.",≤100,6
234061016646684,Friedman & Houlding LLP,Friedman & Houlding LLP,≤100,2
105788460873,Southwest Florida Water Management District,Southwest Florida Water Management District,≤100,2
312208869424760,Field Team 6,Field Team 6,≤100,10
318485024912044,Rep. Paul Baumbach,Delaware House Democratic Caucus,≤100,2
107454490912636,Jewish Future Pledge,Jewish Future Pledge Inc,≤100,2
1746596195591239,Rock Island County Clerk,"ROCK ISLAND, COUNTY OF",≤100,2
577540645651722,Margaret Meece for Brazos County District Clerk,Margaret Meece for District Clerk,≤100,2
104168602051811,Helena Buonanno Foulkes,Helena for Rhode Island,≤100,1
1503026689912103,Energy Alabama,Alabama Center for Sustainable Energy,≤100,1
100158622486851,"Lou DeSalvio for Las Vegas City Council, Ward 6",DeSalvio for Las Vegas City Council,≤100,1
123266097692163,Monmouth County Republican Committee,Monmouth County Republican Committee,≤100,1
221416561801,Thomas B. Fordham Institute,Thomas B. Fordham Institute,≤100,1
106822048593897,Judge Matt Houston,Committee to Elect Judge Houston,≤100,1
127198283114,NewTown Macon,"NewTown Macon BID Management, LLC",≤100,6
223037094382846,She Is Safe,SHE IS SAFE INC,≤100,19
108155598473433,American Patriot News,Michael Scott Hughes,≤100,1
108547455113940,Our America,Our America,≤100,25
114209360263932,On Point with Rachel Tourgeman,Rachel Tourgeman,≤100,1
103665845667799,Tom for Beaufort County Council,Committee to Elect Tom Reitz,≤100,3
