Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
100311585651443,Jana Bradford For Prosecuting Attorney - 9W Judicial District,Jana Bradford,880,16
101008729217397,Bob Duncan for Georgia State Representative,Friends of Bob Duncan,880,7
102864169023930,Wendy Moore for Mayor of Port Aransas,Dreamers and Walkers Consulting,880,8
103724108992441,Katy Young Yaroslavsky for City Council,KATY YOUNG YAROSLAVSKY FOR CITY COUNCIL 2022,880,2
103325148534863,Ultimate Facts,These ads ran without a disclaimer,879,3
106909168454346,Ronnie Messer for Lincoln County Sheriff,Ronnie Messer for Sheriff Campaign,878,11
373104969480729,SpeakEasy Political,SPEAKEASY POLITICAL INC,878,13
1535694543347352,Engage NWA,NORTHWEST ARKANSAS COUNCIL,877,2
137828333383238,Ampion,AMPION INC.,877,19
100408312674765,Georgia Realtors for Drew Ferguson,National Association of REALTORS®,876,12
527930823935849,Chaleff Rehwald Peterson,"Chaleff Rehwald, Inc.",876,6
111392724756445,Shane Weist for Indiana State Representative,Shane Weist for Indiana,876,1
108921931696545,Stephen Coger for Prosecuting Attorney,The Committee To Elect Stephen Coger,875,4
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",875,2
271113369626935,We Are One,Pless Bernard Jones,875,3
103733440984818,ReNew Mexico,ReNew Mexico,874,15
1599237673639735,Change Media Group,Change Media Group,873,41
367243942817,Alaska Department of Environmental Conservation,Alaska Department of Environmental Conservation,873,5
109505918385072,Elliot Pierce,Ronald Elloit Pierce,873,23
115775179810824,South Michigan News,Metric Media LLC,873,1
111666024842064,Christian Stegmaier for SC House,Christian Stegmaier for SC House,872,8
223037094382846,She Is Safe,SHE IS SAFE INC,871,21
111461917194918,Central PA News,Metric Media LLC,871,1
103058101976042,Saving Arizona,SAVING ARIZONA PAC,870,3
1507117226210321,Derek Kitchen,Kitchen for Senate,870,6
355281281152870,Martin Carbaugh State Representative District 81,VoteCarbaugh.com,870,14
1747038068858379,Las Madrinas de los Seguros,These ads ran without a disclaimer,870,3
111820114729644,Learning Time,These ads ran without a disclaimer,869,36
328226973359,David Rabbitt for Supervisor,Friends of David Rabbitt for Supervisor 2022,869,6
49059279814,Institute for Justice,INSTITUTE FOR JUSTICE,869,7
100921832414092,Scott Silverstein for City Council - District 3,Scott Silverstein for City Council 2022,869,4
312155259273052,SGT Aaron Penman,Committee to Elect Aaron Penman,868,3
1975385292744784,United to End Homelessness,United to End Homelessness,867,1
107177005297628,Stormin Norman Horton for Alabama Senate District 31,Stormin Norman for State Senate District 31,867,39
1030033303709695,Venice Pride,VENICE PRIDE,866,5
113716954121,Ed Priola,ED PRIOLA FOR NC,866,7
157317435119920,Milkywire,These ads ran without a disclaimer,866,3
103117294876457,Project Destiny Texas,Project Destiny Texas,865,13
102511705674649,Torrick Alan Ward for Judge,Committee to Elect Torrick Alan Ward,865,10
106107897637411,Elect Blake Moore,Blake Moore for Congress,864,1
106658765164946,"Carl Tepper for State Representative, Dist 84",Carl Tepper for State Representative,864,16
1453339054911514,Latino Community Fund -LCF Georgia,Latino Community Fund Inc.,864,16
108883501599335,Johnson for Sheriff 2022,Johnson for Sheriff,864,4
108893931598146,Melissa Bell for Muskingum County Commissioner,Melissa Bell for Muskingum County Commissioner,863,4
508887815910815,BPR,BizPac Review,862,1
104020698742907,Jimmy Tate for Pender County Commissioner,Jimmy Tate for County Commissioner,860,6
9268326479,Tim Walberg,WALBERG FOR CONGRESS,860,9
109455145075905,Dodge for District Judge,Dodge for District Judge,860,5
1546306879023235,The Reform Alliance,"The Reform Alliance, Inc",860,9
217524660296957,Elect Chad Smith for Colbert County District Judge,Committee to Elect Chad Smith for Colbert County District Judge,859,4
109716011638325,Jane Fonda Climate PAC,JANE FONDA CLIMATE PAC,859,8
134312830086,Jimmy Gomez,JIMMY GOMEZ FOR CONGRESS,859,2
109866931651285,Shaun Laughlin for Idaho,Shaun Laughlin for Idaho,859,22
10150157803280161,Redding Rancheria,REDDING RANCHERIA,858,3
296680801734,Dr. James Dobson's Family Talk,Dr. James Dobson's Family Talk,857,2
2188424341404612,Project Ready,Project Ready,857,20
101103254533,SOS International,SOS International,857,33
103420761023331,David Kim,DAVID KIM FOR CONGRESS - CA,856,33
103644036958,United Association,United Association Political Education Committee,856,4
259853147463209,Wyoming Department of Family Services,Wyoming Department of Family Services,856,5
106507982029857,Al Carlson for Fargo,Carlson for City Commission,855,11
193477921051,Oregon Family Council,"OREGON FAMILY COUNCIL, INC.",854,2
100983049163913,"Christian Martine, West Virginia House of Delegates",Mountaineers for Martine,854,11
120372738138649,LG&E and KU,LG&E AND KU ENERGY LLC,853,7
102027764795677,American Wire,BizPac Review,853,1
121739911215381,City of New Iberia,Cox Media,853,2
10897453188,Operation Mobilization - OM USA,These ads ran without a disclaimer,852,3
103288708580955,Homeownership Opportunity Alliance,Homeowner Opportunity Alliance,852,3
108209005186710,"Vote McNeill for Circuit Court Judge, Williamson County, Tennessee",Vote McNeill,852,6
105294632041426,Christine Miller for Judge,Christine Miller,852,14
188925801698331,Re-Elect Eli Anderson For Grant County PVA,Elliott Chase Anderson,851,6
103172488857868,Banks Hinceman for Sheriff,Committee to Elect Banks Hinceman For Sheriff,851,62
134394019937049,Kennewick School District,KENNEWICK SCHOOL DISTRICT 17,851,1
100741389251965,Thrive NC,Working Families Party National Political Action Committee,850,2
111672234761391,Mike Clines for State Representative,Mike Clines for State Representative,850,2
119200902531,New Yorkers for Parks,New Yorkers for Parks,850,2
56158390063,Phil Berger,Phil Berger Committee,850,1
138446559553426,Blair Milo,FRIENDS OF BLAIR MILO,850,1
173913453412212,Re-Elect Michelle Hutchins Mendocino County Superintendent of Schools,Elect Michelle Hutchins County Superintendent 2022,850,9
103592132290967,Jordan Wamhoff for Madera County Supervisor,Jordan Wamhoff for Supervisor,849,4
102464379072374,William Leger for District Court Judge,William Anthony Leger,849,2
262187964204063,Representative Jeremy Munson,MUNSON FOR CONGRESS,849,6
101165965613302,Grow Local NJ,Cannabis Economic Equality Coalition,848,14
103311478957405,Elect Kathleen Cross for Glendale Unified School Board District C,Campaign Fund of Kathleen Cross,848,18
134549270080908,Consumers' Research,Consumers Research,848,1
55708608675,RAND Corporation,"RAND CORPORATION, THE",848,7
1568254096809330,Music In The Valley,City of San José,848,5
103331191362482,Oak Run Solar Project,Oak Run Solar Project,847,15
101400339179844,Hector Delgado for Covina City Council,Hector Delgado for City Council 2022,847,5
1883100085352673,Paul Lilly for Brown County Judge,Paul D. Lilly,847,8
203119739897740,David Briley for Judge,David Briley for Judge,847,3
101584039120882,Re-Elect Liz Sheehan for Lexington,Re-Elect Liz Sheehan,846,8
104431438839988,DFW Area Young Fun Conservatives & Libertarians,Patricia Ann Taylor,845,9
342198669960125,Diederich For Sheriff,Diederich For Sheriff,844,2
299816736768175,Waukesha County Democratic Party,Waukesha County Democratic Party,844,15
116962911721038,Chicago Area Lecet,Chicago Area LECET,844,2
164829338692,Dr. Charles Schwertner,Texans for Charles Schwertner,843,3
110637031622869,John Killgallon for Georgia,John Killgallon,843,12
1486275835013269,Jan McDowell for Congress,JAN MCDOWELL FOR U.S. CONGRESS,843,1
220538341415523,The Satanic Temple,THE SATANIC TEMPLE,842,5
192134324794,Aaron D. Ford,Commitee To Elect Aaron Ford,842,15
530053250503201,Soul 2 Soul Sisters,Soul 2 Soul Sisters,842,8
102139978090659,Nicole Acle for Maryland Delegate District 37B,Friends of Nicole Acle,842,4
7515233409,"Mikey Weinstein, MRFF",MILITARY RELIGIOUS FREEDOM FOUNDATION,841,7
69362317921,Steve Chabot,Chabot for Congress,841,33
109923482368640,Jackson County Oregon USA,"Jackson County, Oregon",840,39
219395158445957,Mayor George Fuller,Mayor George Fuller,840,11
101131625108616,Ando,Ando Inc.,840,49
927949214025228,Betsy Mills for Indiana House District 54,Betsy for Indiana,840,1
107270820796019,Mark Ronchetti,Mark Ronchetti for Governor,840,3
108738414945404,Travis Nelson for State Representative,Travis Nelson for State Representative,840,1
108434371645533,Elect Nicole Glentzer Mendocino County Superintendent of Schools 2022,Elect Nicole Glentzer Mendocino County Superintendent of Schools,839,1
253239354756496,Friends For Doreen Carter,Friends of Doreen Carter,839,8
109449408709,American Heart Association - Texas,SouthWest American Heart Association,839,3
273223673607541,Sandy Springs Together,Sandy Springs Together,839,21
108550448519044,Mark Hunt for State Senate,Committee to Elect Mark A. Hunt Fund,838,8
1534510490206706,Veterans for American Ideals,HUMAN RIGHTS FIRST,837,2
105626645386887,Vote Phil Brady - Wasco County Commissioner,Phil Brady for Wasco County,837,6
186097812110,BioNJ,BIONJ INC,836,21
490945057731130,Rich Stanek for Governor,Stanek For Governor,836,9
101302582521115,Brad ABATE for Harnett Board of Education,Bradley Jordan Abate,836,15
107028058446478,Tanner for Magistrate,Tanner for Magistrate,836,10
105235018446683,Beth Smith - Washoe County School Board Trustee,Committee to Elect Beth Smith,835,2
103936177693945,Grand Canyon Times,Metric Media LLC,835,6
113906994418158,Monica Lupita Perez for Judge of County Court at Law #3,Monica Lupita Perez Campaign,834,4
105308345413609,Chris Johns for Judge,"Chris Johns, nonpartisan, for Clay County Judge, Group 1.",834,3
393052450830634,Razom for Ukraine,These ads ran without a disclaimer,833,2
1078141348876291,Donna J. Beaulieu for Shelby County Circuit Judge,THE COMMITTEE TO ELECT DONNA BEAULIEU FOR SHELBY COUNTY CIRCUIT JUDGE,833,26
220538341415523,The Satanic Temple,The Satanic Temple,832,6
723116207879427,Commonwealth Energy,These ads ran without a disclaimer,832,2
115403471809909,Plastic Oceans,PLASTIC OCEANS INTERNATIONAL,831,15
374520129877,ACCE Action,Alliance of Californians for Community Empowerment Action,831,3
111001597165583,Lets Go Brandon,Missouri for Brandon Wilkinson,831,4
102093035808167,Glorie Thornton for Hot Spring County Treasurer,Glorie Booy Thornton,830,8
108909765082596,YES for a Safer Whitehall,The Safer Whitehall Initiative,830,9
111885781400270,Paul Ostrow for Hennepin County Attorney,Ostrow for Hennepin,830,6
1417396985060260,Keystone Business News,Metric Media LLC,830,1
103400532187670,Elect Robert Plummer for Las Vegas City Council,Committee to Elect Robert Plummer,830,23
114622329920,Law Offices of Dean Malone,LAW OFFICES OF DEAN MALONE PC,830,7
100429405881310,Conservative Americans,The Boswell Project,830,1
757521221020625,Building A Stronger Pennsylvania,Building a Stronger Pennsylvania,830,65
108104431853639,Southwest Michigan Solar Project,Southwest Michigan Solar Project,830,11
1444820465547227,Rank the Vote,Rank the Vote,829,28
2027584554207263,Justin Bramhall for State Representative,Justin Bramhall for State Representative,829,15
100158608795582,George Chen for Torrance City Mayor,George Chen for Torrance Mayor 2022,828,27
395998730952811,Carrie Isaac for Texas,Carrie Isaac for Texas,828,8
100298938781,Robert Wood Johnson Foundation,THE ROBERT WOOD JOHNSON FOUNDATION,827,8
507934866006693,Philadelphia Jobs with Justice,PHILADELPHIA AREA JOBS WITH JUSTICE,827,18
111465991438459,Linda Wah for PCC Board of Trustees - Area 5,Linda Wah for Trustee 2022,827,7
107438321831997,Ed Diehl,Ed Diehl for Oregon,826,8
357844454633380,Dan Whitfield for Senate 2022,DANWHITCONGRESS,825,14
103505445360927,Curtis Johnson,Curtis Johnson for Sheriff,825,1
90389813340,American Association of Political Consultants,AAPC,824,3
103114052193027,Ramona Arellano Snyder  for San Jose City Council D1,Ramona Snyder,824,14
101810652152706,Ship It Zero,PACIFIC ENVIRONMENT AND RESOURCES CENTER,824,17
106537648653675,Re-Elect Hector Rivera  Sharyland ISD School Board Pl. 5,Hector Mario Rivera,823,24
106378651593358,James Tarantin,JAMES TARANTIN FOR THE UNITED STATES SENATE,823,18
106926408261032,Battleground South,Battleground South,822,35
100367089248677,Mike Jacobs for DA of OC,COMMITTEE TO ELECT MICHAEL JACOBS DISTRICT ATTORNEY 2022,822,11
102995562292323,"Matt Cosman, Hingham School Committee",Committee to Elect Matt Cosman for School Committee,821,8
105444348503183,Dr. Johnson for State Senate,Vote Dr Johnson,821,9
111466947353433,James Hieb for Oregon,James Allan Hieb,820,5
136769859682655,Derek Schmidt,"Derek Schmidt For Kansas, Inc., Kelly Arnold, Treasurer.",820,97
132147116833292,Michael Stinziano,Citizens for Stinziano,820,8
363053897135166,Rich David,Friends to Elect Rich David for Senate,819,20
111440288867351,Greg Ferch for Idaho,Greg Ferch for Idaho,819,8
111982625544289,State Representative Lee Hein,Hein for State House,818,4
204350233505116,Adrian Fontes for Arizona Secretary of State,Fontes for AZ. Authorized by Adrian Fontes.,818,15
313924995630520,Meat the Future Film,Fever Content LLC,818,25
109884278280126,"Tony Montcalm for District 4, Douglas County BOC",Friends of Tony Montcalm,818,6
8543076113,Los Angeles Public Library,Los Angeles Public Library,818,1
1094681343890528,Abundant Housing L.A.,Abundant Housing LA,817,7
330280744268309,CT Examiner,CT Examiner LLC,816,9
100638979105192,La'Ron Singletary for Congress,SINGLETARY 4 CONGRESS,816,9
500635119971824,Action Plan Oklahoma,Action Plan Oklahoma,815,1
102241232283698,Terrie Lawson for Logan County Clerk,Terrie Lawson for Logan County Clerk,814,8
1497149150553798,Joe Davern - Healthcare Solutions Team,Joseph Samuel Davern,813,3
101919233222101,Not My Wisconsin,"A Better Wisconsin Together, Inc.",813,28
206360852734005,New Mexico Wilderness Alliance,NEW MEXICO WILDERNESS ALLIANCE,813,4
160963541367218,Representative Jamie Boles,Moore Citizens for Boles,813,6
108288138241873,Patriot Nation Apparel Co.,PATRIOT NATION APPAREL LLC,812,29
248015099034563,Janet Mills,Mills for Maine,812,21
101925119069742,Joel for Judge,Joel For Judge,811,4
106203641959505,Tish Morris for Circuit Judge,"Committee to elect Patricia ""Tish"" Morris",811,23
101758392431983,Phillip Warren for Wilson County Mayor,Phillip Warren for Mayor,811,8
108454241785879,Carl Marlinga,MARLINGA FOR CONGRESS,811,33
300876976679360,EPIC bar,These ads ran without a disclaimer,811,4
102837992400505,David Derby for Congress,FAMILIES FOR DAVID DERBY 2022,811,7
103978002684,American Land Title Association,American Land Title Association,810,24
161308594533897,Bay Rising Action,Bay Rising Action,809,4
102376312174421,Coalition for Neighborhood Libraries,Coalition for Neighborhood Libraries,808,15
104509188776996,Scott Kaspar for Congress,KASPAR FOR CONGRESS,808,5
1422341868029840,Jerald Bien-Willner,Jerald Bien-Willner,808,1
42149076048,University of Phoenix,These ads ran without a disclaimer,808,1
20237874656,Institute for Policy Studies,Institute for Policy Studies,808,8
394387104662448,Jae Ellis For HP School Board,Jae Ellis for HPISD Election Campaign,807,10
184766966953262,Maggie4Avl,Friends of Maggie Ullman,807,6
1854495568137565,Nirva LaFortune for Mayor,Friends of Nirva Rebecca Lafortune,807,24
106199431950283,Vote Travis Filing-Lancaster County Commissioner District 3,Travis Filing for Lancaster County Commissioner,807,11
40043524983,Constitutional Accountability Center (CAC),Constitutional Accountability Center,807,1
969264936445051,Nevada Veterans In Politics,"Veterans In Politics International, Inc.",806,15
334843943815996,Ohio Association of Health Plans,OHIO ASSOCIATION OF HEALTH PLANS,806,8
102413361895416,Jason Holloway,Jason Holloway Campaign,805,5
428932270522252,Peter Lumaj,Lumaj for Senate,804,9
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,804,6
101988315748747,Solar and HVAC Pros,Energy Genesis Inc.,804,16
860820927440391,Panorama Summit Orthopedics,These ads ran without a disclaimer,803,4
101589288822739,Shiry Sapir Conservative for AZ Superintendent of Public Instruction 2022,Vote Sapir,803,12
