Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
105905118792817,Yes on Measure A,Measure A for Kids and the Future of Imperial Schools,320,2
102559175705300,Wake Up the Sleeping Giant,Michael Scott Hughes,319,2
103368882327626,Wayne Yevoli for Bernalillo County Commission 5,Committee to Elect Wayne Yevoli,319,4
1678954109069109,Detroit Action,Detroit Action,319,8
350360835071297,Georgia Center for Opportunity,GEORGIA CENTER FOR OPPORTUNITY I,319,12
277718676477,North Central States Regional Council of Carpenters,North Central States Regional Council of Carpenters,318,1
1078141348876291,Donna J. Beaulieu for Shelby County Circuit Judge,THE COMMITTEE TO ELECT DONNA BEAULIEU FOR SHELBY COUNTY CIRCUIT JUDGE,318,11
107645227592678,To Which We Belong,Mystic Artists,318,13
103186015676825,Dan Miles For Long Beach City Auditor,Dan Miles For Long Beach City Auditor FPPC #1445906,318,8
26268373603,Los Angeles Urban League,Los Angeles Urban League,317,4
104788228482007,David Curry,DAVID CURRY FOR CONGRESS,317,8
309203262893778,District Attorney Todd Spitzer,Todd Spitzer for District Attorney 2022,317,1
125824334130608,CTUL,Centro de Trabajadores Unidos en Lucha,316,6
101282042049204,Payne for Arkansas,payne for arkansas,316,11
103611511548891,Clean Energy,These ads ran without a disclaimer,316,1
143981748956175,Rural Assembly,Rural Assembly,316,1
110637987532434,TCCC -Tribal Community Coordinating Center,"EDUCATION, TRAINING, AND RESEARCH ASSOCIATES",315,12
100863158148988,Commonwealth Communications,Commonwealth Communications,315,54
111638991535469,Derek Walker For State Rep,Friends of Derek Walker,315,5
97624620788,American Friends of Magen David Adom,AMERICAN FRIENDS OF MAGEN DAVID ADOM,314,14
174316279349211,Representative Matthew Bundy,Matthew Bundy for Idaho,314,4
107166100861579,Will Wade for State House,Friends of Will Wade,314,3
104600772048742,Eric Hamilton for Judge,Committee to Elect Eric Hamilton,314,5
112907603920610,Odessa's Accountability Project,Jamie Lavon Foreman,312,9
122894447754361,Institute for New Economic Thinking,"INSTITUTE FOR NEW ECONOMIC THINKING, THE",312,2
108702451721086,Marc Fields Jailer,Campaign for Marc Fields,312,6
295644160460352,Donald Trump Jr.,Blue Pack Marketing,311,3
253486208004047,David Weprin,Friends of David Weprin,310,2
51763052234,Mike DeWine,DeWine Husted for Ohio,310,1
10897453188,Operation Mobilization - OM USA,"OPERATION MOBILIZATION USA, INC.",310,11
1530580173871992,Art Kaskanian - Gardena City Council,Art Kaskanian for Council 2022,310,5
14084625156,Susan G. Komen,These ads ran without a disclaimer,310,1
835332613236054,Impact,The IMPACT Fund (IAIMPACT.ORG) and not authorized by any candidate or candidate’s committee,310,2
280632008752608,Peter Schweyer,FRIENDS OF PETER SCHWEYER,310,10
107770095105824,Re-Elect Robert Johnston: Anderson County Judge,Robert Johnston Campaign,310,3
103631435608189,"Duffy for NYS Assembly, 116th District",Duffy For Assembly,310,5
370099376346078,Americans for Prosperity New Hampshire,AMERICANS FOR PROSPERITY,309,3
110895611462654,Tyler Lamon for Metro Council,Tyler Lamon Metro Council Candidate D15,309,7
766840986836191,Addis4Idaho,Addis for Idaho,309,12
5962789983,Adrian Smith,Adrian Smith for Congress,308,10
109551788293247,Jon Wickliffe for State Representative,Wickliffe for State Representative,308,3
104377518078467,More Perfect Union,MORE PERFECT UNION FOUNDATION,308,8
108230237750093,Charter,"Charter Works, Inc.",308,2
107333338384872,Byron Gatewood,Gatewood for Georgia,308,1
277249636110403,Harlan Breaux for State Representative,Breaux for State Representative,308,1
236770820912505,Charles Graham for Congress,Charles Graham for Congress,308,4
105491902082564,Mark Harmon for Congress,"Mark Harmon for Congress. Paul Witt, Treasurer.",308,48
100634738742148,Elect Jasmine Polley,Committee to Elect Jasmine Polley,307,4
100349018659045,Norie For Mission Mayor,Norie For Mission,307,5
272716539512166,Cycle for the Cause,"LESBIAN & GAY COMMUNITY SERVICES CENTER, INC.",307,9
107838748501024,Kerry Hill,Taxpayers for Kerry Hill,307,5
101131625108616,Ando,Ando Inc.,307,41
331037760381749,Sierra Magazine,SIERRA CLUB,306,2
103228475513073,Better Tomorrow In Tennessee,Better Tomorrow In Tennessee,305,2
100556721311277,Tina Cannon Utah,TINA CANNON FOR CONGRESS,305,10
147563997436358,Paxton Butler for Rowan County District Attorney,Nathanial Paxton Butler,305,7
111357897876676,Scotty Moore for Congress,Scotty Moore for Congrss,305,1
1191336950894416,City of Carlsbad NM Government,Social Media Manager,305,16
173913453412212,Re-Elect Michelle Hutchins Mendocino County Superintendent of Schools,Elect Michelle Hutchins County Superintendent 2022,305,9
27069990143,New Jersey Republican Party,NEW JERSEY REPUBLICAN STATE COMMITTEE,305,1
100265712604664,Andy Wheeler for Madera County Supervisor,Andy Wheeler for Supervisor 2022,305,2
190198574334684,FHE Health,THE FLORIDA HOUSE EXPERIENCE M,305,4
100754085901967,Lance Bell for Senate District 11,FRIENDS FOR LANCE BELL,304,2
240937060405,Center for Science in the Public Interest (CSPI),Center for Science in the Public Interest,304,4
294061056548,"Austin Knudsen, Montana Attorney General",LEADERSHIP IN ACTION,303,2
643331285714032,RLN Tribal Secretary Sam Strong,Samuel  Richard Strong,303,1
108977571713074,Rory McHale for Cook County Commissioner,Friends of Rory McHale,303,1
106045768387952,Beau Lane,Beau Lane for Arizona,303,6
1887343531542145,Senator Justin Brown,Team Justin Brown,303,5
105343862143129,Unite Against Book Bans,American Library Association,302,2
420366951325550,Blake Hooper for Supervisor 2022,Blake Hooper for Supervisor 2022,302,11
103036958927760,Red Wave,The Boswell Project,302,1
112358484699880,Timothy Dukes for State Representative,Timothy Dukes for State Representative,302,4
174793662656828,Colorado Peak Politics,Peak Politics LLC,302,3
109195978366382,Re-Elect Martin Jones Chief Magistrate Judge,Committee to Re Elect Martin C Jones Chief Magistrate,302,5
2062773927284364,Ray Jones Pike County Judge Executive,Ray Jones for Judge Executive,302,3
109162334682945,Bill Sample for State Senate,Committee to Re-elect Bill Sample,301,8
397470853761730,Martina White For State Representative,Friends of Martina White,301,6
248584655205095,Attorney Bob McMillan,Bob McMillan for District Attorney,301,24
282878411750474,Ian Lovejoy for State Senate,Friends of Ian Lovejoy for Senate,301,12
102362435427686,OnlySky,Only Sky Media Inc.,301,4
617954551981423,Maestas4NM,Neighbors for Joseph M. Maestas,301,3
647641062091672,Kentucky Representative Tom Burch,Tom Burch Campaign,301,8
111594101516954,Reardon Sullivan for MoCo,REARDON SULLIVAN FOR MOCO,300,1
103645641461691,Russ Ford,Russ Ford Campaign,300,6
1283959078349525,Mano Amiga,Mano Amiga SM,300,1
1081518195353411,Erik Rock - Rock Productions LOL,Erik Andrew Rock,300,1
110187528255461,Phyllis Sparks for Senate,PHYLLIS SPARKS FOR STATE SENATE,300,3
145973965440671,Carnegie Corporation of New York,CARNEGIE CORPORATION OF NEW YORK,300,1
201290587269985,Judge Peter Sakai for Bexar County Judge,Peter Sakai for County Judge Campaign,300,1
294508332028,Lakota People's Law Project,ROMERO INSTITUTE,300,10
109649741410976,Tim McCarthy for Supervisor 2022,McCarthy for Supervisor 2022,299,8
102741359024619,Lisa For Wake County Commissioner,Friends of Lisa Mead,299,8
105495168514956,Carol Blood For Governor,Nebraskans For Carol Blood,299,3
113249091354558,Karla Drenner for Georgia,Committee to Elect Karla Drenner,299,6
101122252414119,Klint McKay for Judge,McKay for Superior Court Judge 2022,299,1
856725841113233,The Happily Natural Day,Happily Natural Day,298,2
6958677033,Tim Walz for Governor,Tim Walz for Governor,298,5
83582488650,askhrgreen.org,askHRgreen,298,2
332899100481119,Treg Bernt for Idaho,Bernt for Idaho,298,11
982448241792463,Nina Taylor,Committee to Elect Nina Taylor,297,8
112526564680420,Keep OC Red,Keep OC Red  ID# 1442352,297,1
703207786491341,Bud Pierce,Bud Pierce for Oregon,297,2
100281605722554,Mike Kirkland,Friends of Mike Kirkland,297,2
120976697937037,Michigan Association of Ambulance Services,Michigan Association of Ambulance Services,296,3
100501091325122,Call for Congress,COMMITTEE TO ELECT JASON CALL,296,12
1608167992543641,South Fulton PAC,"Committee to Elect Robert Dawson, INC",294,7
375040819564089,Original Favorites,These ads ran without a disclaimer,294,1
111629997803249,Christian Nascimento for Congress,FRIENDS OF CHRISTIAN NASCIMENTO,294,1
100343625526981,Craig Greenberg for Mayor,Run With Craig,294,2
168111207046729,The Field's Edge,FIELDS EDGE,294,5
1523001614584850,Re-Elect Sheriff Dave Sutton Coffee County,Campaign to Re-Elect Dave Sutton for Coffee County Sheriff,294,1
1531923600454637,Jennifer Dillingham for 81st Judicial District Judge,Jennifer Dillingham Campaign,293,20
1462304180669281,Kim Thatcher for Oregon,Friends of Kim Thatcher,293,3
702794599810371,Monterey County Deputy Sheriff's Association,Monterey County Deputy Sheriff Association PAC,293,4
107729374111166,BridgeDetroit,"The Center for Michigan, Inc.",293,2
1778578222359055,San Francisco Berniecrats,San Francisco Berniecrats,293,6
189044857936094,Americans For Prosperity - Alaska,AMERICANS FOR PROSPERITY,292,13
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,292,3
103902317946785,The Sconi,Metric Media LLC,292,3
1535694543347352,Engage NWA,NORTHWEST ARKANSAS COUNCIL,291,2
109592685042945,Campion for Clark County Commission F,Elect Mike Campion,291,6
259853147463209,Wyoming Department of Family Services,Wyoming Department of Family Services,291,2
103936177693945,Grand Canyon Times,Metric Media LLC,291,4
114703954415,Pennsylvania Homecare Association,PENNA ASSOCIATION OF HOME,291,76
105477582030489,Don McFadden for PVA,Donald R. McFadden,290,5
749923035033144,Barron Casteel for Texas,BARRON CASTEEL FOR TEXAS,290,10
136919146622,PennEnvironment,"PennEnvironment, Inc",290,1
520405651355955,Georgia Transportation Alliance,Georgia Transportation Alliance,290,3
112670344200111,Richard Smith,Richard Smith for Austin,290,2
107231868448248,Dylan Gorski for District Judge,Dylan Gorski for District Judge,290,3
100910082469870,Chad Bingham For Jackson County Commissioner,Bingham4JCC,290,4
102096187807457,Tamika Hamilton,TAMIKA HAMILTON FOR CONGRESS,289,6
791588970968595,Fair Housing Law Center,SOUTHWESTERN PENNSYLVANIA LEGAL SERVICES INC,289,2
101106185840853,Ken Jefferson for Sheriff,"Ken Jefferson, Democrat For Jacksonville Sheriff",289,8
109040931778898,Jeff Eby for State Representative,elect Jeff Eby Tn State Rep,289,6
168109446538119,St. Martin's Press,Macmillan Publishing,289,3
10150157803280161,Redding Rancheria,REDDING RANCHERIA,289,2
1391625467725615,Elect Dr. John Cox for State Superintendent,Friends of Elect Dr. John Cox for State Superintendent,289,6
109818318054082,Rodriguez For Sheriff 2022,Matt Rodriguez,289,3
122244401124250,Council of Alaska Producers,Council of Alaska Producers,288,2
25197207895,Climate Solutions,CLIMATE SOLUTIONS,288,6
105117865363850,Ashley for NC House,Ashley Seshul Committee,288,1
100106809047369,My CHI. My Future.,My CHI. My Future.,288,4
100791984849053,Anita Gonzales for New Mexico,Friends for Anita Gonzales,287,2
101262175560449,Chris Latvala for Pinellas,Suncoast Better Government Committee,287,5
101133552321471,Kyle Sinclair for Congress,COMMITTEE TO ELECT KYLE SINCLAIR FOR CONGRESSIONAL DISTRICT 20,287,4
166732173519455,Suzette Martinez Valladares,Suzette Martinez Valladares for Assembly 2022,287,29
10150124349775072,"Riddle & Brantley, LLP","RIDDLE & BRANTLEY, LLP",287,3
106612915352436,Mary Peltola for Congress,Mary Peltola for Congress,287,1
316314175449883,Northwest Side GOP Club,Matthew Peter Podgorski,287,4
104794145261003,Cory McGarr for AZ House,MCGARR FOR ARIZONA HOUSE,287,1
70795936969,Children International,CHILDREN INTERNATIONAL,286,3
109884278280126,"Tony Montcalm for District 4, Douglas County BOC",Friends of Tony Montcalm,286,4
312155259273052,SGT Aaron Penman,Committee to Elect Aaron Penman,286,1
53146310429,Consumer Reports,These ads ran without a disclaimer,285,1
102964795715686,Matthew Frumin for Ward 3,Frumin for Ward 3,285,1
261357844041172,Companion Animal Protection Society,COMPANION ANIMAL PROTECTION SOCIETY,285,2
103862038335018,Blake Montgomery for Prosecuting Attorney,William Blake Montgomery,285,3
105471235196785,Clay Wagner for Congress- Conservative Republican,Clay Wagner for Congress,285,8
101330332048228,Kelly for Alaska,KELLY FOR ALASKA,284,8
110069358369166,Cindy Cronin Cahill,Friends of Cindy Cronin Cahill,284,5
256412521086708,Ángel Luis Vega,Ángel L. Vega Campaign,283,4
100860585088630,Dani Isaacsohn for Ohio State Representative,Friends of Dani Isaacsohn,283,1
107365995142393,Ben Hale for Prosecuting Attorney,Elizabeth Allie Hale,283,3
113320018027247,Jeff Boone for Congress,Jeffrey Boone for Congress,283,31
102726905634356,Ken Selzer for Johnson County Commission Chair,Ken Selzer for Chair Inc,283,5
113375021245993,Shelly Churchwell for White County Judge,Shelly Wyatt Churchwell,283,3
1156865617675796,IL Rep Dan Swanson,Friends of Dan Swanson,282,7
648958282162772,Jim Woodward for Senate,Jim Woodward for Idaho Senate,282,8
103169645186398,Suzanne for Supervisor of Napa County,Suzanne Truchard for Supervisor 2022,282,3
30079936984,CWS,"CHURCH WORLD SERVICE, INC.",282,7
185886644779524,Public Service Commission of the District of Columbia,Public Service Commission of the District of Columbia,282,4
109487297396163,Scotty Campbell,Scotty Campbell Campaign,281,2
221676957953311,The Missouri Plan,The Missouri Bar,281,3
1749225825304725,Litigator Assistant,Litigator Assistant Inc.,281,6
100852168406193,Children's Health Defense - California Chapter,Childrens Health Defense,280,4
173470656019870,The Daily Yonder,CENTER FOR RURAL STRATEGIES,280,1
101466505837381,Scott Johnson for State Senate,Scott Johnson for State Senate,280,12
405209453580678,Proud Trump Supporters,Proud Right Winger,280,2
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministries,280,2
911828698840246,ReLEntless Defender Apparel,ReLEntless Defender Apparel,280,1
344922595928573,Steve Wolfson District Attorney,Steve Wolfson for District Attorney,280,2
105911343555388,Scott Herndon for Idaho,Scott Herndon for Senate,280,1
127823790596514,The Redford Center,REDFORD CENTER INC,280,2
602074469965571,Plan C,NATIONAL WOMENS HEALTH NETWORK,280,3
100457949193549,Beth Hampson for Congress,BETH HAMPSON FOR CONGRESS 2022,280,4
223895442030,Watershed Watch Campaign,Santa Clara Valley Urban Runoff Pollution Prevention Program,280,1
100158948453494,Lars for President,LARS MAPSTEAD FOR PRESIDENT,280,1
1817609761794947,Santa Cruz County Greenway,Santa Cruz County Greenway,280,16
100315899260285,Elect Britley Leonard Brown Limestone County District Judge Place 2,Friends For Britley Brown,280,4
342429849530395,Mike Dunleavy,Dunleavy for Governor,280,2
226999127329906,New York Immigration Lawyer,Alena Shautsova,279,2
102748688472759,Parents Defending Education,Parents Defending Education,279,26
415271075262235,Raise Up,Fight for $15,279,4
102045989073431,Hassan Ahmed for Brentwood School Board,Hassan A. Ahmed,279,3
112330933631,YWCA Delaware,YWCA  DELAWARE,278,1
264629716881920,Zufall Health,"Zufall Health Center, Inc.",278,2
103609195401,Horizons National,"HORIZONS NATIONAL STUDENT ENRICHMENT PROGRAM, INC.",278,4
2341701139443660,Liz Joy for New York,JOY FOR NY,278,2
102987278979824,Thomas Allison for Judge,Thomas Allison for Los Angeles County Superior Court Judge 2022,278,5
126975136952,Progressive Policy Institute,Progressive Policy Institute,278,1
1599237673639735,Change Media Group,Change Media Group,277,37
620971308087584,"Nima Novin for City Council, Long Beach District 3",Nima Novin for City Council 2022,277,8
